"YearEnd","LocationDesc","GeoLocation","StratificationCategory1","Stratification1","variable","NPAW1_1 Obesity among adults aged >= 18 years","NPAW1_2 Obesity among high school students","NPAW10_0 No leisure-time physical activity among adults aged >= 18 years","NPAW11_1 Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years","NPAW11_2 Meeting aerobic physical activity guidelines for substantial health benefits and for muscle-strengthening activity among adults aged >= 18 years","NPAW11_3 Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years","NPAW11_4 Meeting aerobic physical activity guidelines among high school students","NPAW12_1 Participation in daily school physical education classes among high school students","NPAW12_2 Soda consumption among high school students","NPAW13_1 Secondary schools that allow community-sponsored use of physical activity facilities by youth outside of normal school hours","NPAW13_2 Secondary schools that allow students to purchase soda or fruit drinks","NPAW13_3 Secondary schools that allow students to purchase sports drinks","NPAW13_4 Secondary schools that offer less healthy foods as competitive foods","NPAW15_0 Infants breastfed at 6 months","NPAW16_0 Receiving formula supplementation within the first 2 days of life among breastfed infants","NPAW17_0 Mean maternity practices in infant nutrition care (mPINC) score","NPAW18_0 Live births occurring at Baby Friendly Facilities","NPAW2_1 Overweight or obesity among adults aged >= 18 years","NPAW2_2 Overweight or obesity among high school students","NPAW2_3 Overweight or obesity among women aged 18-44 years","NPAW20_0 Television viewing among high school students","NPAW21_0 Computer use among high school students","NPAW3_1 Healthy weight among adults aged >= 18 years","NPAW3_2 Healthy weight among high school students","NPAW4_1 Median daily frequency of fruit consumption among high school students","NPAW4_2 Median daily frequency of fruit consumption among adults aged >= 18 years","NPAW5_1 Median daily frequency of vegetable consumption among high school students","NPAW5_2 Median daily frequency of vegetable consumption among adults aged >= 18 years","NPAW6_0 Census tracts with healthier food retailers within ½ mile of boundary","NPAW7_1 Farmers markets that accept Women and Infant Children (WIC) farmers market nutrition program coupons","NPAW7_2 Farmers markets that accept Supplemental Nutrition Assistance Program (SNAP) benefits","NPAW8_0 Number of farmers markets per 100,000 residents"
2011,"California","(37.63864012300047, -120.99999953799971)","Overall","Overall","DataValue",23.8,NA,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,60.2,NA,48.9,NA,NA,37.7,NA,NA,1.3,NA,1.4,NA,NA,NA,NA
2011,"California","(37.63864012300047, -120.99999953799971)","Race/Ethnicity","Black, non-Hispanic","DataValue",33.1,NA,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.1,NA,68.1,NA,NA,27.3,NA,NA,1.2,NA,1.2,NA,NA,NA,NA
2011,"California","(37.63864012300047, -120.99999953799971)","Race/Ethnicity","Hispanic","DataValue",30.3,NA,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1,NA,60.5,NA,NA,28.6,NA,NA,1.3,NA,1.3,NA,NA,NA,NA
2011,"California","(37.63864012300047, -120.99999953799971)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",26.9,NA,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9,NA,50.2,NA,NA,41.8,NA,NA,1.3,NA,1.6,NA,NA,NA,NA
2011,"California","(37.63864012300047, -120.99999953799971)","Race/Ethnicity","Other, non-Hispanic","DataValue",10.8,NA,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3,NA,26.8,NA,NA,56.1,NA,NA,1.1,NA,1.5,NA,NA,NA,NA
2011,"California","(37.63864012300047, -120.99999953799971)","Race/Ethnicity","White, non-Hispanic","DataValue",22,NA,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2,NA,41.7,NA,NA,39.4,NA,NA,1.3,NA,1.6,NA,NA,NA,NA
2011,"Colorado","(38.843840757000464, -106.13361092099967)","Gender","Female","DataValue",20.3,NA,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,49.6,NA,NA,1.3,NA,1.6,NA,NA,NA,NA
2011,"Colorado","(38.843840757000464, -106.13361092099967)","Gender","Male","DataValue",21.1,NA,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.6,NA,NA,NA,NA,34.3,NA,NA,1,NA,1.3,NA,NA,NA,NA
2011,"Colorado","(38.843840757000464, -106.13361092099967)","Overall","Overall","DataValue",20.7,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,56.1,NA,39.9,NA,NA,41.6,NA,NA,1.1,NA,1.4,NA,NA,NA,NA
2011,"Colorado","(38.843840757000464, -106.13361092099967)","Race/Ethnicity","Black, non-Hispanic","DataValue",34.2,NA,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.7,NA,NA,NA,NA,32.4,NA,NA,1,NA,1.1,NA,NA,NA,NA
2011,"Colorado","(38.843840757000464, -106.13361092099967)","Race/Ethnicity","Hispanic","DataValue",26.5,NA,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.5,NA,54.2,NA,NA,31,NA,NA,1,NA,1.1,NA,NA,NA,NA
2011,"Colorado","(38.843840757000464, -106.13361092099967)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",23,NA,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6,NA,NA,NA,NA,39.5,NA,NA,1.1,NA,1.4,NA,NA,NA,NA
2011,"Colorado","(38.843840757000464, -106.13361092099967)","Race/Ethnicity","Other, non-Hispanic","DataValue",16.4,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7,NA,29.9,NA,NA,47.5,NA,NA,1.1,NA,1.3,NA,NA,NA,NA
2011,"Colorado","(38.843840757000464, -106.13361092099967)","Race/Ethnicity","White, non-Hispanic","DataValue",18.9,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.5,NA,34.6,NA,NA,44.4,NA,NA,1.1,NA,1.5,NA,NA,NA,NA
2011,"Connecticut","(41.56266102000046, -72.64984095199964)","Gender","Female","DataValue",23.6,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,45.2,NA,NA,1.4,NA,1.6,NA,NA,NA,NA
2011,"Connecticut","(41.56266102000046, -72.64984095199964)","Gender","Male","DataValue",25.4,NA,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.4,NA,NA,NA,NA,31.6,NA,NA,1.1,NA,1.3,NA,NA,NA,NA
2011,"Connecticut","(41.56266102000046, -72.64984095199964)","Overall","Overall","DataValue",24.5,NA,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,59.6,NA,44.6,NA,NA,38.4,NA,NA,1.3,NA,1.4,NA,NA,NA,NA
2011,"Connecticut","(41.56266102000046, -72.64984095199964)","Race/Ethnicity","Black, non-Hispanic","DataValue",32.8,NA,31.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.1,NA,64.9,NA,NA,26.3,NA,NA,1.3,NA,1.1,NA,NA,NA,NA
2011,"Connecticut","(41.56266102000046, -72.64984095199964)","Race/Ethnicity","Hispanic","DataValue",32.6,NA,37.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.8,NA,58.8,NA,NA,33.1,NA,NA,1.1,NA,1,NA,NA,NA,NA
2011,"Connecticut","(41.56266102000046, -72.64984095199964)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",30.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3,NA,NA,NA,NA,31.5,NA,NA,1.2,NA,1.3,NA,NA,NA,NA
2011,"Connecticut","(41.56266102000046, -72.64984095199964)","Race/Ethnicity","Other, non-Hispanic","DataValue",14.2,NA,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.4,NA,52.8,NA,NA,50.4,NA,NA,1.1,NA,1.3,NA,NA,NA,NA
2011,"Connecticut","(41.56266102000046, -72.64984095199964)","Race/Ethnicity","White, non-Hispanic","DataValue",23,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.4,NA,37.6,NA,NA,39.9,NA,NA,1.3,NA,1.6,NA,NA,NA,NA
2011,"Delaware","(39.008830667000495, -75.57774116799965)","Gender","Female","DataValue",28.6,NA,27.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2,NA,NA,NA,NA,40.4,NA,NA,1.1,NA,1.5,NA,NA,NA,NA
2011,"Delaware","(39.008830667000495, -75.57774116799965)","Gender","Male","DataValue",29,NA,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6,NA,NA,NA,NA,28.4,NA,NA,1,NA,1.3,NA,NA,NA,NA
2011,"Delaware","(39.008830667000495, -75.57774116799965)","Overall","Overall","DataValue",28.8,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,63.8,NA,51.9,NA,NA,34.6,NA,NA,1,NA,1.4,NA,NA,NA,NA
2011,"Delaware","(39.008830667000495, -75.57774116799965)","Race/Ethnicity","Black, non-Hispanic","DataValue",38.2,NA,29.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.7,NA,70.2,NA,NA,27.8,NA,NA,1,NA,1.2,NA,NA,NA,NA
2011,"Delaware","(39.008830667000495, -75.57774116799965)","Race/Ethnicity","Hispanic","DataValue",22.4,NA,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7,NA,NA,NA,NA,41,NA,NA,1.2,NA,1.2,NA,NA,NA,NA
2011,"Delaware","(39.008830667000495, -75.57774116799965)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",36.5,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6,NA,NA,NA,NA,32.9,NA,NA,1.1,NA,1.3,NA,NA,NA,NA
2011,"Delaware","(39.008830667000495, -75.57774116799965)","Race/Ethnicity","Other, non-Hispanic","DataValue",14.8,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,48,NA,NA,1,NA,1.4,NA,NA,NA,NA
2011,"Delaware","(39.008830667000495, -75.57774116799965)","Race/Ethnicity","White, non-Hispanic","DataValue",27.2,NA,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.1,NA,47.5,NA,NA,35.2,NA,NA,1,NA,1.4,NA,NA,NA,NA
2011,"District of Columbia","(38.907192, -77.036871)","Gender","Female","DataValue",28.4,NA,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3,NA,NA,NA,NA,45.2,NA,NA,1.4,NA,1.7,NA,NA,NA,NA
2011,"District of Columbia","(38.907192, -77.036871)","Gender","Male","DataValue",18.6,NA,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.5,NA,NA,NA,NA,45.6,NA,NA,1.1,NA,1.4,NA,NA,NA,NA
2011,"District of Columbia","(38.907192, -77.036871)","Overall","Overall","DataValue",23.7,NA,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,52.9,NA,45.1,NA,NA,45.4,NA,NA,1.3,NA,1.6,NA,NA,NA,NA
2011,"District of Columbia","(38.907192, -77.036871)","Race/Ethnicity","Black, non-Hispanic","DataValue",36.7,NA,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.6,NA,65.9,NA,NA,33.2,NA,NA,1.1,NA,1.3,NA,NA,NA,NA
2011,"District of Columbia","(38.907192, -77.036871)","Race/Ethnicity","Hispanic","DataValue",13.3,NA,23.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8,NA,34.6,NA,NA,51.3,NA,NA,1.3,NA,1.6,NA,NA,NA,NA
2011,"District of Columbia","(38.907192, -77.036871)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",32.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8,NA,NA,NA,NA,38.5,NA,NA,1.7,NA,1.8,NA,NA,NA,NA
2011,"District of Columbia","(38.907192, -77.036871)","Race/Ethnicity","Other, non-Hispanic","DataValue",12.2,NA,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6,NA,NA,NA,NA,58.3,NA,NA,1.5,NA,1.6,NA,NA,NA,NA
2011,"District of Columbia","(38.907192, -77.036871)","Race/Ethnicity","White, non-Hispanic","DataValue",10.7,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6,NA,25.9,NA,NA,58.5,NA,NA,1.3,NA,1.8,NA,NA,NA,NA
2011,"Florida","(28.932040377000476, -81.92896053899966)","Gender","Female","DataValue",25.6,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,41.9,NA,NA,1.1,NA,1.4,NA,NA,NA,NA
2011,"Florida","(28.932040377000476, -81.92896053899966)","Gender","Male","DataValue",27.7,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6,NA,NA,NA,NA,28,NA,NA,1,NA,1.2,NA,NA,NA,NA
2011,"Florida","(28.932040377000476, -81.92896053899966)","Overall","Overall","DataValue",26.6,NA,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,63.3,NA,51.3,NA,NA,34.9,NA,NA,1.1,NA,1.3,NA,NA,NA,NA
2011,"Florida","(28.932040377000476, -81.92896053899966)","Race/Ethnicity","Black, non-Hispanic","DataValue",35.7,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.4,NA,60.7,NA,NA,29.5,NA,NA,1.1,NA,1,NA,NA,NA,NA
2011,"Florida","(28.932040377000476, -81.92896053899966)","Race/Ethnicity","Hispanic","DataValue",27.8,NA,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.7,NA,54.9,NA,NA,32.2,NA,NA,1.1,NA,1.2,NA,NA,NA,NA
2011,"Florida","(28.932040377000476, -81.92896053899966)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",26.7,NA,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.1,NA,NA,NA,NA,39,NA,NA,1,NA,1.3,NA,NA,NA,NA
2011,"Florida","(28.932040377000476, -81.92896053899966)","Race/Ethnicity","Other, non-Hispanic","DataValue",13.3,NA,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.4,NA,36.7,NA,NA,44.4,NA,NA,1.1,NA,1.3,NA,NA,NA,NA
2011,"Florida","(28.932040377000476, -81.92896053899966)","Race/Ethnicity","White, non-Hispanic","DataValue",24.9,NA,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.5,NA,46.1,NA,NA,36.3,NA,NA,1.1,NA,1.4,NA,NA,NA,NA
2011,"Georgia","(32.83968109300048, -83.62758034599966)","Gender","Female","DataValue",29.3,NA,29.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6,NA,NA,NA,NA,39.5,NA,NA,1.1,NA,1.4,NA,NA,NA,NA
2011,"Georgia","(32.83968109300048, -83.62758034599966)","Gender","Male","DataValue",26.7,NA,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.7,NA,NA,NA,NA,31.1,NA,NA,1,NA,1.3,NA,NA,NA,NA
2011,"Georgia","(32.83968109300048, -83.62758034599966)","Overall","Overall","DataValue",28,NA,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,62.7,NA,51.1,NA,NA,35.3,NA,NA,1,NA,1.3,NA,NA,NA,NA
2011,"Georgia","(32.83968109300048, -83.62758034599966)","Race/Ethnicity","Black, non-Hispanic","DataValue",36.8,NA,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.5,NA,67.2,NA,NA,27.2,NA,NA,1,NA,1.1,NA,NA,NA,NA
2011,"Georgia","(32.83968109300048, -83.62758034599966)","Race/Ethnicity","Hispanic","DataValue",26.4,NA,31.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.2,NA,49.5,NA,NA,33,NA,NA,1,NA,1.2,NA,NA,NA,NA
2011,"Georgia","(32.83968109300048, -83.62758034599966)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",27.1,NA,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,38,NA,NA,0.9,NA,1.4,NA,NA,NA,NA
2011,"Georgia","(32.83968109300048, -83.62758034599966)","Race/Ethnicity","Other, non-Hispanic","DataValue",12.6,NA,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9,NA,25.1,NA,NA,56.9,NA,NA,1.2,NA,1.4,NA,NA,NA,NA
2011,"Georgia","(32.83968109300048, -83.62758034599966)","Race/Ethnicity","White, non-Hispanic","DataValue",25,NA,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.6,NA,42.5,NA,NA,38.1,NA,NA,1,NA,1.4,NA,NA,NA,NA
2011,"Guam","(13.444304, 144.793731)","Gender","Female","DataValue",25.4,NA,39.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.2,NA,NA,NA,NA,41.9,NA,NA,1,NA,1.3,NA,NA,NA,NA
2011,"Guam","(13.444304, 144.793731)","Gender","Male","DataValue",29.3,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.1,NA,NA,NA,NA,26.9,NA,NA,0.9,NA,1.2,NA,NA,NA,NA
2011,"Guam","(13.444304, 144.793731)","Overall","Overall","DataValue",27.4,NA,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,53.2,NA,NA,34.1,NA,NA,1,NA,1.2,NA,NA,NA,NA
2011,"Guam","(13.444304, 144.793731)","Race/Ethnicity","Hispanic","DataValue",22,NA,44.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2,NA,NA,NA,NA,41,NA,NA,1,NA,1.1,NA,NA,NA,NA
2011,"Guam","(13.444304, 144.793731)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",36.3,NA,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.8,NA,61.1,NA,NA,26.4,NA,NA,0.8,NA,1.1,NA,NA,NA,NA
2011,"Guam","(13.444304, 144.793731)","Race/Ethnicity","Other, non-Hispanic","DataValue",27.5,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,53.9,NA,NA,33.9,NA,NA,1,NA,1.2,NA,NA,NA,NA
2011,"Guam","(13.444304, 144.793731)","Race/Ethnicity","White, non-Hispanic","DataValue",16.9,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3,NA,33.1,NA,NA,40.9,NA,NA,1.4,NA,1.5,NA,NA,NA,NA
2011,"Hawaii","(21.304850435000446, -157.85774940299973)","Gender","Female","DataValue",19.2,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.8,NA,NA,NA,NA,49,NA,NA,1.1,NA,1.6,NA,NA,NA,NA
2011,"Hawaii","(21.304850435000446, -157.85774940299973)","Gender","Male","DataValue",24.4,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.1,NA,NA,NA,NA,34.5,NA,NA,1,NA,1.3,NA,NA,NA,NA
2011,"Hawaii","(21.304850435000446, -157.85774940299973)","Overall","Overall","DataValue",21.8,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,55.7,NA,44.6,NA,NA,41.6,NA,NA,1,NA,1.5,NA,NA,NA,NA
2011,"Hawaii","(21.304850435000446, -157.85774940299973)","Race/Ethnicity","Hispanic","DataValue",26.8,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.1,NA,58,NA,NA,37.3,NA,NA,1,NA,1.4,NA,NA,NA,NA
2011,"Hawaii","(21.304850435000446, -157.85774940299973)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",32.5,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.7,NA,53,NA,NA,32.1,NA,NA,1,NA,1.4,NA,NA,NA,NA
2011,"Hawaii","(21.304850435000446, -157.85774940299973)","Race/Ethnicity","Other, non-Hispanic","DataValue",17.7,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,44.8,NA,NA,45.1,NA,NA,1,NA,1.4,NA,NA,NA,NA
2011,"Hawaii","(21.304850435000446, -157.85774940299973)","Race/Ethnicity","White, non-Hispanic","DataValue",19,NA,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1,NA,29.6,NA,NA,44.7,NA,NA,1.2,NA,1.7,NA,NA,NA,NA
2011,"Idaho","(43.682630005000476, -114.3637300419997)","Gender","Female","DataValue",27.9,NA,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.6,NA,NA,NA,NA,41,NA,NA,1.2,NA,1.5,NA,NA,NA,NA
2011,"Idaho","(43.682630005000476, -114.3637300419997)","Gender","Male","DataValue",26.2,NA,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.5,NA,NA,NA,NA,30.4,NA,NA,1,NA,1.2,NA,NA,NA,NA
2011,"Idaho","(43.682630005000476, -114.3637300419997)","Overall","Overall","DataValue",27,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,62.3,NA,49.1,NA,NA,35.5,NA,NA,1.1,NA,1.4,NA,NA,NA,NA
2011,"Idaho","(43.682630005000476, -114.3637300419997)","Race/Ethnicity","Hispanic","DataValue",35.9,NA,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.3,NA,65.3,NA,NA,30.9,NA,NA,1.3,NA,1.1,NA,NA,NA,NA
2011,"Idaho","(43.682630005000476, -114.3637300419997)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",34.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.7,NA,NA,NA,NA,NA,NA,NA,0.9,NA,1.3,NA,NA,NA,NA
2011,"Idaho","(43.682630005000476, -114.3637300419997)","Race/Ethnicity","Other, non-Hispanic","DataValue",33.2,NA,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.3,NA,NA,NA,NA,34.3,NA,NA,0.9,NA,1.3,NA,NA,NA,NA
2011,"Idaho","(43.682630005000476, -114.3637300419997)","Race/Ethnicity","White, non-Hispanic","DataValue",25.9,NA,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8,NA,47.2,NA,NA,36.1,NA,NA,1.1,NA,1.4,NA,NA,NA,NA
2011,"Illinois","(40.48501028300046, -88.99771017799969)","Gender","Female","DataValue",26.5,NA,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.7,NA,NA,NA,NA,41.6,NA,NA,1.3,NA,1.4,NA,NA,NA,NA
2011,"Illinois","(40.48501028300046, -88.99771017799969)","Gender","Male","DataValue",27.7,NA,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.6,NA,NA,NA,NA,26.5,NA,NA,1.1,NA,1.2,NA,NA,NA,NA
2011,"Illinois","(40.48501028300046, -88.99771017799969)","Overall","Overall","DataValue",27.1,NA,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,64.1,NA,47.2,NA,NA,34.1,NA,NA,1.1,NA,1.3,NA,NA,NA,NA
2011,"Illinois","(40.48501028300046, -88.99771017799969)","Race/Ethnicity","Black, non-Hispanic","DataValue",39.2,NA,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.5,NA,65.7,NA,NA,24.6,NA,NA,1.2,NA,1.1,NA,NA,NA,NA
2011,"Illinois","(40.48501028300046, -88.99771017799969)","Race/Ethnicity","Hispanic","DataValue",25.2,NA,31.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.8,NA,49.2,NA,NA,29.4,NA,NA,1.1,NA,1.1,NA,NA,NA,NA
2011,"Illinois","(40.48501028300046, -88.99771017799969)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",33.4,NA,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.9,NA,NA,NA,NA,NA,NA,NA,1.1,NA,1.6,NA,NA,NA,NA
2011,"Illinois","(40.48501028300046, -88.99771017799969)","Race/Ethnicity","Other, non-Hispanic","DataValue",NA,NA,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.2,NA,NA,NA,NA,51.5,NA,NA,1.1,NA,1.4,NA,NA,NA,NA
2011,"Illinois","(40.48501028300046, -88.99771017799969)","Race/Ethnicity","White, non-Hispanic","DataValue",26,NA,23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.2,NA,40.9,NA,NA,36.2,NA,NA,1.1,NA,1.4,NA,NA,NA,NA
2011,"Indiana","(39.766910452000445, -86.14996019399968)","Gender","Female","DataValue",30.8,NA,29.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.5,NA,NA,NA,NA,36.7,NA,NA,1.1,NA,1.4,NA,NA,NA,NA
2011,"Indiana","(39.766910452000445, -86.14996019399968)","Gender","Male","DataValue",30.9,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6,NA,NA,NA,NA,28.2,NA,NA,1,NA,1.2,NA,NA,NA,NA
2011,"Indiana","(39.766910452000445, -86.14996019399968)","Overall","Overall","DataValue",30.8,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,65.6,NA,54.5,NA,NA,32.4,NA,NA,1,NA,1.3,NA,NA,NA,NA
2011,"Indiana","(39.766910452000445, -86.14996019399968)","Race/Ethnicity","Black, non-Hispanic","DataValue",42.2,NA,30.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5,NA,71.3,NA,NA,25.6,NA,NA,1,NA,1.1,NA,NA,NA,NA
